Board;Tile;Is_Test_Set;GT_Crowns;Detected_Crowns;Error
board_59;tile_3_2;False;1;1;0
board_59;tile_3_3;False;0;0;0
board_59;tile_3_4;False;0;0;0
board_59;tile_4_0;False;0;0;0
board_59;tile_4_1;False;0;0;0
board_59;tile_4_2;False;0;0;0
board_59;tile_4_3;False;0;0;0
board_59;tile_4_4;False;1;1;0
board_60;tile_0_0;False;2;2;0
board_60;tile_0_1;False;0;0;0
board_60;tile_0_2;False;1;1;0
board_60;tile_0_3;False;0;0;0
board_60;tile_0_4;False;0;0;0
board_60;tile_1_0;False;0;0;0
board_60;tile_1_1;False;0;0;0
board_60;tile_1_2;False;1;1;0
board_60;tile_1_3;False;0;0;0
board_60;tile_1_4;False;0;0;0
board_60;tile_2_0;False;0;0;0
board_60;tile_2_1;False;0;0;0
board_60;tile_2_2;False;2;2;0
board_60;tile_2_3;False;0;0;0
board_60;tile_2_4;False;1;1;0
board_60;tile_3_0;False;2;2;0
board_60;tile_3_1;False;0;0;0
board_60;tile_3_2;False;0;0;0
board_60;tile_3_3;False;1;1;0
board_60;tile_3_4;False;0;0;0
board_60;tile_4_0;False;0;0;0
board_60;tile_4_1;False;0;0;0
board_60;tile_4_2;False;0;0;0
board_60;tile_4_3;False;0;0;0
board_60;tile_4_4;False;1;1;0
board_61;tile_0_0;False;0;0;0
board_61;tile_0_1;False;1;1;0
board_61;tile_0_2;False;0;0;0
board_61;tile_0_3;False;0;0;0
board_61;tile_0_4;False;0;0;0
board_61;tile_1_0;False;0;0;0
board_61;tile_1_1;False;0;0;0
board_61;tile_1_2;False;2;2;0
board_61;tile_1_3;False;0;0;0
board_61;tile_1_4;False;0;0;0
board_61;tile_2_0;False;0;0;0
board_61;tile_2_1;False;0;0;0
board_61;tile_2_2;False;0;0;0
board_61;tile_2_3;False;1;1;0
board_61;tile_2_4;False;0;0;0
board_61;tile_3_0;False;0;0;0
board_61;tile_3_1;False;1;1;0
board_61;tile_3_2;False;0;0;0
board_61;tile_3_3;False;0;0;0
board_61;tile_3_4;False;1;1;0
board_61;tile_4_0;False;0;0;0
board_61;tile_4_1;False;2;2;0
board_61;tile_4_2;False;2;2;0
board_61;tile_4_3;False;0;0;0
board_61;tile_4_4;False;0;0;0
board_62;tile_0_0;False;0;0;0
board_62;tile_0_1;False;0;0;0
board_62;tile_0_2;False;1;1;0
board_62;tile_0_3;False;0;0;0
board_62;tile_0_4;False;0;0;0
board_62;tile_1_0;False;1;1;0
board_62;tile_1_1;False;2;2;0
board_62;tile_1_2;False;0;0;0
board_62;tile_1_3;False;0;0;0
board_62;tile_1_4;False;1;1;0
board_62;tile_2_0;False;0;0;0
board_62;tile_2_1;False;1;1;0
board_62;tile_2_2;False;0;0;0
board_62;tile_2_3;False;0;0;0
board_62;tile_2_4;False;0;0;0
board_62;tile_3_0;False;0;0;0
board_62;tile_3_1;False;0;0;0
board_62;tile_3_2;False;0;0;0
board_62;tile_3_3;False;0;0;0
board_62;tile_3_4;False;1;1;0
board_62;tile_4_0;False;1;1;0
board_62;tile_4_1;False;1;1;0
board_62;tile_4_2;False;0;0;0
board_62;tile_4_3;False;0;0;0
board_62;tile_4_4;False;0;0;0
board_63;tile_0_0;False;3;3;0
board_63;tile_0_1;False;0;0;0
board_63;tile_0_2;False;0;0;0
board_63;tile_0_3;False;0;0;0
board_63;tile_0_4;False;0;0;0
board_63;tile_1_0;False;1;1;0
board_63;tile_1_1;False;0;0;0
board_63;tile_1_2;False;1;1;0
board_63;tile_1_3;False;0;0;0
board_63;tile_1_4;False;1;1;0
board_63;tile_2_0;False;0;0;0
board_63;tile_2_1;False;0;0;0
board_63;tile_2_2;False;0;0;0
board_63;tile_2_3;False;1;1;0
board_63;tile_2_4;False;0;0;0
board_63;tile_3_0;False;0;0;0
board_63;tile_3_1;False;0;0;0
board_63;tile_3_2;False;1;1;0
board_63;tile_3_3;False;0;0;0
board_63;tile_3_4;False;0;0;0
board_63;tile_4_0;False;0;0;0
board_63;tile_4_1;False;0;0;0
board_63;tile_4_2;False;0;0;0
board_63;tile_4_3;False;0;0;0
board_63;tile_4_4;False;1;1;0
board_64;tile_0_0;False;0;0;0
board_64;tile_0_1;False;1;1;0
board_64;tile_0_2;False;1;1;0
board_64;tile_0_3;False;1;1;0
board_64;tile_0_4;False;0;0;0
board_64;tile_1_0;False;0;0;0
board_64;tile_1_1;False;0;0;0
board_64;tile_1_2;False;0;0;0
board_64;tile_1_3;False;0;0;0
board_64;tile_1_4;False;1;1;0
board_64;tile_2_0;False;1;1;0
board_64;tile_2_1;False;0;0;0
board_64;tile_2_2;False;0;0;0
board_64;tile_2_3;False;0;0;0
board_64;tile_2_4;False;0;0;0
board_64;tile_3_0;False;0;0;0
board_64;tile_3_1;False;0;0;0
board_64;tile_3_2;False;0;0;0
board_64;tile_3_3;False;0;0;0
board_64;tile_3_4;False;0;0;0
board_64;tile_4_0;False;0;0;0
board_64;tile_4_1;False;0;0;0
board_64;tile_4_2;False;0;0;0
board_64;tile_4_3;False;0;0;0
board_64;tile_4_4;False;0;0;0
board_65;tile_0_0;False;0;0;0
board_65;tile_0_1;False;0;0;0
board_65;tile_0_2;False;0;0;0
board_65;tile_0_3;False;0;0;0
board_65;tile_0_4;False;0;0;0
board_65;tile_1_0;False;1;1;0
board_65;tile_1_1;False;0;0;0
board_65;tile_1_2;False;0;0;0
board_65;tile_1_3;False;1;1;0
board_65;tile_1_4;False;0;0;0
board_65;tile_2_0;False;0;0;0
board_65;tile_2_1;False;0;0;0
board_65;tile_2_2;False;2;2;0
board_65;tile_2_3;False;0;0;0
board_65;tile_2_4;False;0;0;0
board_65;tile_3_0;False;0;0;0
board_65;tile_3_1;False;1;1;0
board_65;tile_3_2;False;1;1;0
board_65;tile_3_3;False;0;0;0
board_65;tile_3_4;False;0;0;0
board_65;tile_4_0;False;0;0;0
board_65;tile_4_1;False;2;2;0
board_65;tile_4_2;False;0;0;0
board_65;tile_4_3;False;0;0;0
board_65;tile_4_4;False;0;0;0
board_66;tile_0_0;False;1;1;0
board_66;tile_0_1;False;0;0;0
board_66;tile_0_2;False;0;0;0
board_66;tile_0_3;False;0;0;0
board_66;tile_0_4;False;1;1;0
board_66;tile_1_0;False;0;0;0
board_66;tile_1_1;False;1;1;0
board_66;tile_1_2;False;3;3;0
board_66;tile_1_3;False;2;2;0
board_66;tile_1_4;False;0;0;0
board_66;tile_2_0;False;0;0;0
board_66;tile_2_1;False;2;2;0
board_66;tile_2_2;False;2;2;0
board_66;tile_2_3;False;2;2;0
board_66;tile_2_4;False;0;0;0
board_66;tile_3_0;False;1;1;0
board_66;tile_3_1;False;0;0;0
board_66;tile_3_2;False;0;0;0
board_66;tile_3_3;False;1;1;0
board_66;tile_3_4;False;0;0;0
board_66;tile_4_0;False;0;0;0
board_66;tile_4_1;False;0;0;0
board_66;tile_4_2;False;2;2;0
board_66;tile_4_3;False;0;0;0
board_66;tile_4_4;False;0;0;0
board_67;tile_0_0;True;0;0;0
board_67;tile_0_1;True;0;0;0
board_67;tile_0_2;True;0;0;0
board_67;tile_0_3;True;0;0;0
board_67;tile_0_4;True;0;0;0
board_67;tile_1_0;True;1;1;0
board_67;tile_1_1;True;0;0;0
board_67;tile_1_2;True;0;0;0
board_67;tile_1_3;True;1;1;0
board_67;tile_1_4;True;0;0;0
board_67;tile_2_0;True;1;1;0
board_67;tile_2_1;True;0;0;0
board_67;tile_2_2;True;1;1;0
board_67;tile_2_3;True;0;0;0
board_67;tile_2_4;True;0;0;0
board_67;tile_3_0;True;0;0;0
board_67;tile_3_1;True;0;0;0
board_67;tile_3_2;True;1;1;0
board_67;tile_3_3;True;0;0;0
board_67;tile_3_4;True;0;0;0
board_67;tile_4_0;True;0;0;0
board_67;tile_4_1;True;1;1;0
board_67;tile_4_2;True;0;0;0
board_67;tile_4_3;True;1;1;0
board_67;tile_4_4;True;1;1;0
board_68;tile_0_0;False;0;0;0
board_68;tile_0_1;False;1;1;0
board_68;tile_0_2;False;1;1;0
board_68;tile_0_3;False;1;1;0
board_68;tile_0_4;False;0;0;0
board_68;tile_1_0;False;0;0;0
board_68;tile_1_1;False;0;0;0
board_68;tile_1_2;False;0;0;0
board_68;tile_1_3;False;0;0;0
board_68;tile_1_4;False;1;1;0
board_68;tile_2_0;False;1;1;0
board_68;tile_2_1;False;0;0;0
board_68;tile_2_2;False;0;0;0
board_68;tile_2_3;False;0;0;0
board_68;tile_2_4;False;0;0;0
board_68;tile_3_0;False;0;0;0
board_68;tile_3_1;False;0;0;0
board_68;tile_3_2;False;0;0;0
board_68;tile_3_3;False;0;0;0
board_68;tile_3_4;False;0;0;0
board_68;tile_4_0;False;0;0;0
board_68;tile_4_1;False;0;0;0
board_68;tile_4_2;False;0;0;0
board_68;tile_4_3;False;0;0;0
board_68;tile_4_4;False;0;0;0
board_69;tile_0_0;False;1;1;0
board_69;tile_0_1;False;0;0;0
board_69;tile_0_2;False;0;0;0
board_69;tile_0_3;False;0;0;0
board_69;tile_0_4;False;1;1;0
board_69;tile_1_0;False;0;0;0
board_69;tile_1_1;False;1;1;0
board_69;tile_1_2;False;3;3;0
board_69;tile_1_3;False;2;2;0
board_69;tile_1_4;False;0;0;0
board_69;tile_2_0;False;0;0;0
board_69;tile_2_1;False;2;2;0
board_69;tile_2_2;False;2;2;0
board_69;tile_2_3;False;2;2;0
board_69;tile_2_4;False;0;0;0
board_69;tile_3_0;False;1;1;0
board_69;tile_3_1;False;0;0;0
board_69;tile_3_2;False;0;0;0
board_69;tile_3_3;False;1;1;0
board_69;tile_3_4;False;0;0;0
board_69;tile_4_0;False;0;0;0
board_69;tile_4_1;False;0;0;0
board_69;tile_4_2;False;2;2;0
board_69;tile_4_3;False;0;0;0
board_69;tile_4_4;False;0;0;0
board_70;tile_0_0;True;0;0;0
board_70;tile_0_1;True;0;0;0
board_70;tile_0_2;True;0;0;0
board_70;tile_0_3;True;0;0;0
board_70;tile_0_4;True;0;0;0
board_70;tile_1_0;True;1;1;0
board_70;tile_1_1;True;0;0;0
board_70;tile_1_2;True;0;0;0
board_70;tile_1_3;True;1;1;0
board_70;tile_1_4;True;0;0;0
board_70;tile_2_0;True;1;1;0
board_70;tile_2_1;True;0;0;0
board_70;tile_2_2;True;1;1;0
board_70;tile_2_3;True;0;0;0
board_70;tile_2_4;True;0;0;0
board_70;tile_3_0;True;0;0;0
board_70;tile_3_1;True;0;0;0
board_70;tile_3_2;True;1;1;0
board_70;tile_3_3;True;0;0;0
board_70;tile_3_4;True;0;0;0
board_70;tile_4_0;True;0;0;0
board_70;tile_4_1;True;1;1;0
board_70;tile_4_2;True;0;0;0
board_70;tile_4_3;True;1;1;0
board_70;tile_4_4;True;1;1;0
board_72;tile_0_0;False;0;0;0
board_72;tile_0_1;False;0;0;0
board_72;tile_0_2;False;0;0;0
board_72;tile_0_3;False;0;0;0
board_72;tile_0_4;False;0;0;0
board_72;tile_1_0;False;1;1;0
board_72;tile_1_1;False;0;0;0
board_72;tile_1_2;False;0;0;0
board_72;tile_1_3;False;1;1;0
board_72;tile_1_4;False;0;0;0
board_72;tile_2_0;False;0;0;0
board_72;tile_2_1;False;0;0;0
board_72;tile_2_2;False;2;2;0
board_72;tile_2_3;False;0;0;0
board_72;tile_2_4;False;0;0;0
board_72;tile_3_0;False;0;0;0
board_72;tile_3_1;False;1;1;0
board_72;tile_3_2;False;1;1;0
board_72;tile_3_3;False;0;0;0
board_72;tile_3_4;False;0;0;0
board_72;tile_4_0;False;0;0;0
board_72;tile_4_1;False;2;2;0
board_72;tile_4_2;False;0;0;0
board_72;tile_4_3;False;0;0;0
board_72;tile_4_4;False;0;0;0
